fetch_card_id,image_url,name,card_code,rarity,print_finish,set_name
mtg_274_woodland-chasm_sld-khm-274-en_c_slfctb_11d8_normal,https://card-images.fetchtcg.com/mtg/3200/large/mtg_274_woodland-chasm_sld-khm-274-en_c_slfctb_11d8_normal.png,Woodland Chasm,274_woodland-chasm_sld-khm-274-en,Common,Normal,Secret Lair: From Cute to Brute
mtg_108_r_phed_normal,https://card-images.fetchtcg.com/mtg/3202/large/mtg_108_r_phed_normal.png,Mirror March,108,Rare,Normal,"Secret Lair: Heads I Win, Tails You Lose"
mtg_118_u_phed_normal,https://card-images.fetchtcg.com/mtg/3202/large/mtg_118_u_phed_normal.png,Footfall Crater,118,Uncommon,Normal,"Secret Lair: Heads I Win, Tails You Lose"
mtg_252_temple-of-epiphany_r_phed_foil,https://card-images.fetchtcg.com/mtg/3202/large/mtg_252_temple-of-epiphany_r_phed_foil.png,Temple of Epiphany,252_temple-of-epiphany,Rare,Foil,"Secret Lair: Heads I Win, Tails You Lose"
mtg_358_training-center_r_phed_normal,https://card-images.fetchtcg.com/mtg/3202/large/mtg_358_training-center_r_phed_normal.png,Training Center,358_training-center,Rare,Normal,"Secret Lair: Heads I Win, Tails You Lose"
mtg_SOS-1_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-1_M_standard_foil.png,The Dawning Archaic,1,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-1_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-1_M_standard_normal.png,The Dawning Archaic,1,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-101_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-101_C_standard_foil.png,Sneering Shadewriter,101,Common,Foil,Secrets of Strixhaven
mtg_SOS-101_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-101_C_standard_normal.png,Sneering Shadewriter,101,Common,Normal,Secrets of Strixhaven
mtg_SOS-102_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-102_R_standard_foil.png,Tragedy Feaster,102,Rare,Foil,Secrets of Strixhaven
mtg_SOS-102_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-102_R_standard_normal.png,Tragedy Feaster,102,Rare,Normal,Secrets of Strixhaven
mtg_SOS-105_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-105_M_standard_foil.png,Withering Curse,105,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-105_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-105_M_standard_normal.png,Withering Curse,105,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-111_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-111_R_standard_foil.png,Choreographed Sparks,111,Rare,Foil,Secrets of Strixhaven
mtg_SOS-111_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-111_R_standard_normal.png,Choreographed Sparks,111,Rare,Normal,Secrets of Strixhaven
mtg_SOS-113_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-113_M_standard_foil.png,Emeritus of Conflict,113,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-113_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-113_M_standard_normal.png,Emeritus of Conflict,113,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-114_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-114_C_standard_foil.png,Expressive Firedancer,114,Common,Foil,Secrets of Strixhaven
mtg_SOS-114_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-114_C_standard_normal.png,Expressive Firedancer,114,Common,Normal,Secrets of Strixhaven
mtg_SOS-115_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-115_R_standard_foil.png,Flashback,115,Rare,Foil,Secrets of Strixhaven
mtg_SOS-115_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-115_R_standard_normal.png,Flashback,115,Rare,Normal,Secrets of Strixhaven
mtg_SOS-116_U_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-116_U_standard_foil.png,Garrison Excavator,116,Uncommon,Foil,Secrets of Strixhaven
mtg_SOS-116_U_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-116_U_standard_normal.png,Garrison Excavator,116,Uncommon,Normal,Secrets of Strixhaven
mtg_SOS-120_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-120_M_standard_foil.png,Improvisation Capstone,120,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-120_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-120_M_standard_normal.png,Improvisation Capstone,120,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-125_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-125_R_standard_foil.png,Molten-Core Maestro,125,Rare,Foil,Secrets of Strixhaven
mtg_SOS-125_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-125_R_standard_normal.png,Molten-Core Maestro,125,Rare,Normal,Secrets of Strixhaven
mtg_SOS-128_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-128_C_standard_foil.png,Rubble Rouser,128,Common,Foil,Secrets of Strixhaven
mtg_SOS-128_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-128_C_standard_normal.png,Rubble Rouser,128,Common,Normal,Secrets of Strixhaven
mtg_SOS-140_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-140_R_standard_foil.png,Ambitious Augmenter,140,Rare,Foil,Secrets of Strixhaven
mtg_SOS-140_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-140_R_standard_normal.png,Ambitious Augmenter,140,Rare,Normal,Secrets of Strixhaven
mtg_SOS-143_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-143_R_standard_foil.png,Comforting Counsel,143,Rare,Foil,Secrets of Strixhaven
mtg_SOS-143_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-143_R_standard_normal.png,Comforting Counsel,143,Rare,Normal,Secrets of Strixhaven
mtg_SOS-145_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-145_M_standard_foil.png,Emeritus of Abundance,145,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-145_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-145_M_standard_normal.png,Emeritus of Abundance,145,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-15_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-15_R_standard_foil.png,Erode,15,Rare,Foil,Secrets of Strixhaven
mtg_SOS-15_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-15_R_standard_normal.png,Erode,15,Rare,Normal,Secrets of Strixhaven
mtg_SOS-154_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-154_C_standard_foil.png,Mindful Biomancer,154,Common,Foil,Secrets of Strixhaven
mtg_SOS-154_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-154_C_standard_normal.png,Mindful Biomancer,154,Common,Normal,Secrets of Strixhaven
mtg_SOS-158_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-158_R_standard_foil.png,Planar Engineering,158,Rare,Foil,Secrets of Strixhaven
mtg_SOS-158_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-158_R_standard_normal.png,Planar Engineering,158,Rare,Normal,Secrets of Strixhaven
mtg_SOS-160_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-160_R_standard_foil.png,Slumbering Trudge,160,Rare,Foil,Secrets of Strixhaven
mtg_SOS-160_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-160_R_standard_normal.png,Slumbering Trudge,160,Rare,Normal,Secrets of Strixhaven
mtg_SOS-166_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-166_R_standard_foil.png,Vastlands Scavenger,166,Rare,Foil,Secrets of Strixhaven
mtg_SOS-166_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-166_R_standard_normal.png,Vastlands Scavenger,166,Rare,Normal,Secrets of Strixhaven
mtg_SOS-172_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-172_R_standard_foil.png,Applied Geometry,172,Rare,Foil,Secrets of Strixhaven
mtg_SOS-172_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-172_R_standard_normal.png,Applied Geometry,172,Rare,Normal,Secrets of Strixhaven
mtg_SOS-173_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-173_R_standard_foil.png,Ark of Hunger,173,Rare,Foil,Secrets of Strixhaven
mtg_SOS-173_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-173_R_standard_normal.png,Ark of Hunger,173,Rare,Normal,Secrets of Strixhaven
mtg_SOS-174_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-174_R_standard_foil.png,"Aziza, Mage Tower Captain",174,Rare,Foil,Secrets of Strixhaven
mtg_SOS-174_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-174_R_standard_normal.png,"Aziza, Mage Tower Captain",174,Rare,Normal,Secrets of Strixhaven
mtg_SOS-176_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-176_R_standard_foil.png,"Blech, Loafing Pest",176,Rare,Foil,Secrets of Strixhaven
mtg_SOS-176_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-176_R_standard_normal.png,"Blech, Loafing Pest",176,Rare,Normal,Secrets of Strixhaven
mtg_SOS-179_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-179_R_standard_foil.png,Cauldron of Essence,179,Rare,Foil,Secrets of Strixhaven
mtg_SOS-179_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-179_R_standard_normal.png,Cauldron of Essence,179,Rare,Normal,Secrets of Strixhaven
mtg_SOS-180_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-180_R_standard_foil.png,Colorstorm Stallion,180,Rare,Foil,Secrets of Strixhaven
mtg_SOS-180_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-180_R_standard_normal.png,Colorstorm Stallion,180,Rare,Normal,Secrets of Strixhaven
mtg_SOS-182_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-182_R_standard_foil.png,Conciliator's Duelist,182,Rare,Foil,Secrets of Strixhaven
mtg_SOS-182_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-182_R_standard_normal.png,Conciliator's Duelist,182,Rare,Normal,Secrets of Strixhaven
mtg_SOS-184_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-184_R_standard_foil.png,Dina's Guidance,184,Rare,Foil,Secrets of Strixhaven
mtg_SOS-184_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-184_R_standard_normal.png,Dina's Guidance,184,Rare,Normal,Secrets of Strixhaven
mtg_SOS-186_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-186_C_standard_foil.png,Embrace the Paradox,186,Common,Foil,Secrets of Strixhaven
mtg_SOS-186_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-186_C_standard_normal.png,Embrace the Paradox,186,Common,Normal,Secrets of Strixhaven
mtg_SOS-188_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-188_R_standard_foil.png,Fix What's Broken,188,Rare,Foil,Secrets of Strixhaven
mtg_SOS-188_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-188_R_standard_normal.png,Fix What's Broken,188,Rare,Normal,Secrets of Strixhaven
mtg_SOS-191_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-191_R_standard_foil.png,Geometer's Arthropod,191,Rare,Foil,Secrets of Strixhaven
mtg_SOS-191_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-191_R_standard_normal.png,Geometer's Arthropod,191,Rare,Normal,Secrets of Strixhaven
mtg_SOS-192_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-192_C_standard_foil.png,Grapple with Death,192,Common,Foil,Secrets of Strixhaven
mtg_SOS-192_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-192_C_standard_normal.png,Grapple with Death,192,Common,Normal,Secrets of Strixhaven
mtg_SOS-194_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-194_R_standard_foil.png,Hardened Academic,194,Rare,Foil,Secrets of Strixhaven
mtg_SOS-194_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-194_R_standard_normal.png,Hardened Academic,194,Rare,Normal,Secrets of Strixhaven
mtg_SOS-20_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-20_R_standard_foil.png,Informed Inkwright,20,Rare,Foil,Secrets of Strixhaven
mtg_SOS-20_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-20_R_standard_normal.png,Informed Inkwright,20,Rare,Normal,Secrets of Strixhaven
mtg_SOS-201_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-201_M_standard_foil.png,"Lorehold, the Historian",201,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-201_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-201_M_standard_normal.png,"Lorehold, the Historian",201,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-202_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-202_R_standard_foil.png,Mind into Matter,202,Rare,Foil,Secrets of Strixhaven
mtg_SOS-202_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-202_R_standard_normal.png,Mind into Matter,202,Rare,Normal,Secrets of Strixhaven
mtg_SOS-205_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-205_R_standard_foil.png,Moment of Reckoning,205,Rare,Foil,Secrets of Strixhaven
mtg_SOS-205_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-205_R_standard_normal.png,Moment of Reckoning,205,Rare,Normal,Secrets of Strixhaven
mtg_SOS-206_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-206_R_standard_foil.png,"Nita, Forum Conciliator",206,Rare,Foil,Secrets of Strixhaven
mtg_SOS-206_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-206_R_standard_normal.png,"Nita, Forum Conciliator",206,Rare,Normal,Secrets of Strixhaven
mtg_SOS-212_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-212_M_standard_foil.png,"Prismari, the Inspiration",212,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-212_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-212_M_standard_normal.png,"Prismari, the Inspiration",212,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-214_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-214_M_standard_foil.png,Professor Dellian Fel,214,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-214_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-214_M_standard_normal.png,Professor Dellian Fel,214,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-218_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-218_M_standard_foil.png,"Quandrix, the Proof",218,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-218_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-218_M_standard_normal.png,"Quandrix, the Proof",218,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-221_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-221_R_standard_foil.png,Resonating Lute,221,Rare,Foil,Secrets of Strixhaven
mtg_SOS-221_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-221_R_standard_normal.png,Resonating Lute,221,Rare,Normal,Secrets of Strixhaven
mtg_SOS-231_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-231_R_standard_foil.png,Splatter Technique,231,Rare,Foil,Secrets of Strixhaven
mtg_SOS-231_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-231_R_standard_normal.png,Splatter Technique,231,Rare,Normal,Secrets of Strixhaven
mtg_SOS-236_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-236_R_standard_foil.png,Suspend Aggression,236,Rare,Foil,Secrets of Strixhaven
mtg_SOS-236_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-236_R_standard_normal.png,Suspend Aggression,236,Rare,Normal,Secrets of Strixhaven
mtg_SOS-239_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-239_R_standard_foil.png,Traumatic Critique,239,Rare,Foil,Secrets of Strixhaven
mtg_SOS-239_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-239_R_standard_normal.png,Traumatic Critique,239,Rare,Normal,Secrets of Strixhaven
mtg_SOS-241_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-241_R_standard_foil.png,Vicious Rivalry,241,Rare,Foil,Secrets of Strixhaven
mtg_SOS-241_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-241_R_standard_normal.png,Vicious Rivalry,241,Rare,Normal,Secrets of Strixhaven
mtg_SOS-245_M_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-245_M_standard_foil.png,"Witherbloom, the Balancer",245,Mythic,Foil,Secrets of Strixhaven
mtg_SOS-245_M_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-245_M_standard_normal.png,"Witherbloom, the Balancer",245,Mythic,Normal,Secrets of Strixhaven
mtg_SOS-246_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-246_R_standard_foil.png,Zaffai and the Tempests,246,Rare,Foil,Secrets of Strixhaven
mtg_SOS-246_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-246_R_standard_normal.png,Zaffai and the Tempests,246,Rare,Normal,Secrets of Strixhaven
mtg_SOS-25_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-25_R_standard_foil.png,Practiced Offense,25,Rare,Foil,Secrets of Strixhaven
mtg_SOS-25_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-25_R_standard_normal.png,Practiced Offense,25,Rare,Normal,Secrets of Strixhaven
mtg_SOS-253_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-253_R_standard_foil.png,Deathcap Glade,253,Rare,Foil,Secrets of Strixhaven
mtg_SOS-253_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-253_R_standard_normal.png,Deathcap Glade,253,Rare,Normal,Secrets of Strixhaven
mtg_SOS-254_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-254_R_standard_foil.png,Dreamroot Cascade,254,Rare,Foil,Secrets of Strixhaven
mtg_SOS-254_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-254_R_standard_normal.png,Dreamroot Cascade,254,Rare,Normal,Secrets of Strixhaven
mtg_SOS-257_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-257_R_standard_foil.png,Great Hall of the Biblioplex,257,Rare,Foil,Secrets of Strixhaven
mtg_SOS-257_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-257_R_standard_normal.png,Great Hall of the Biblioplex,257,Rare,Normal,Secrets of Strixhaven
mtg_SOS-260_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-260_R_standard_foil.png,Shattered Sanctum,260,Rare,Foil,Secrets of Strixhaven
mtg_SOS-260_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-260_R_standard_normal.png,Shattered Sanctum,260,Rare,Normal,Secrets of Strixhaven
mtg_SOS-263_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-263_R_standard_foil.png,Stormcarved Coast,263,Rare,Foil,Secrets of Strixhaven
mtg_SOS-263_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-263_R_standard_normal.png,Stormcarved Coast,263,Rare,Normal,Secrets of Strixhaven
mtg_SOS-264_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-264_R_standard_foil.png,Sundown Pass,264,Rare,Foil,Secrets of Strixhaven
mtg_SOS-264_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-264_R_standard_normal.png,Sundown Pass,264,Rare,Normal,Secrets of Strixhaven
mtg_SOS-28_C_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-28_C_standard_foil.png,Rapier Wit,28,Common,Foil,Secrets of Strixhaven
mtg_SOS-28_C_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-28_C_standard_normal.png,Rapier Wit,28,Common,Normal,Secrets of Strixhaven
mtg_SOS-32_U_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-32_U_standard_foil.png,Soaring Stoneglider,32,Uncommon,Foil,Secrets of Strixhaven
mtg_SOS-32_U_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-32_U_standard_normal.png,Soaring Stoneglider,32,Uncommon,Normal,Secrets of Strixhaven
mtg_SOS-33_U_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-33_U_standard_foil.png,Spiritcall Enthusiast,33,Uncommon,Foil,Secrets of Strixhaven
mtg_SOS-33_U_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-33_U_standard_normal.png,Spiritcall Enthusiast,33,Uncommon,Normal,Secrets of Strixhaven
mtg_SOS-35_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-35_R_standard_foil.png,Stirring Hopesinger,35,Rare,Foil,Secrets of Strixhaven
mtg_SOS-35_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-35_R_standard_normal.png,Stirring Hopesinger,35,Rare,Normal,Secrets of Strixhaven
mtg_SOS-48_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-48_R_standard_foil.png,Exhibition Tidecaller,48,Rare,Foil,Secrets of Strixhaven
mtg_SOS-48_R_standard_normal,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-48_R_standard_normal.png,Exhibition Tidecaller,48,Rare,Normal,Secrets of Strixhaven
mtg_SOS-52_R_standard_foil,https://card-images.fetchtcg.com/mtg/4641/large/mtg_SOS-52_R_standard_foil.png,Harmonized Trio,52,Rare,Foil,Secrets of Strixhaven
